id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-02596,SIN-0870,Acta Policial,No,No,,No,Documento no entregado por el asegurado
DOC-02597,SIN-0870,Inventario Bienes,No,No,,No,Documento no entregado por el asegurado
DOC-02598,SIN-0870,Fotos Daño,Sí,Sí,2024-04-18,No,
DOC-02599,SIN-0871,Inventario Bienes,Sí,Sí,2024-04-07,No,
DOC-02600,SIN-0871,Factura Reparación,Sí,Sí,2024-04-14,No,
DOC-02601,SIN-0871,Acta Policial,Sí,Sí,2024-04-16,No,
DOC-02602,SIN-0872,Copia Licencia,Sí,Sí,2021-02-12,No,
DOC-02603,SIN-0872,Factura Taller,Sí,Sí,2021-02-16,No,
DOC-02604,SIN-0872,Fotos Daño,Sí,Sí,2021-02-22,No,
DOC-02605,SIN-0872,Copia Matrícula,Sí,Sí,2021-02-17,No,
DOC-02606,SIN-0873,Factura Reparación,Sí,Sí,2023-06-13,No,
DOC-02607,SIN-0873,Acta Policial,Sí,Sí,2023-06-17,No,
DOC-02608,SIN-0874,Fotos Daño,Sí,Sí,2023-10-18,No,
DOC-02609,SIN-0874,Cotización Reparación,Sí,Sí,2023-10-13,No,
DOC-02610,SIN-0875,Historia Clínica,Sí,Sí,2023-11-05,No,
DOC-02611,SIN-0875,Recetas Médicas,Sí,Sí,2023-11-08,No,
DOC-02612,SIN-0876,Informe Técnico,Sí,Sí,2024-05-31,No,
DOC-02613,SIN-0876,Factura Equipo,Sí,Sí,2024-06-07,No,
DOC-02614,SIN-0877,Copia Matrícula,Sí,Sí,2025-01-06,No,
DOC-02615,SIN-0877,Denuncia Policial,No,No,,No,Documento no entregado por el asegurado
DOC-02616,SIN-0877,Fotos Daño,No,No,,No,Documento no entregado por el asegurado
DOC-02617,SIN-0877,Copia Licencia,Sí,Sí,2025-01-03,No,
DOC-02618,SIN-0878,Copia Matrícula,Sí,Sí,2023-08-30,No,
DOC-02619,SIN-0878,Denuncia Policial,Sí,Sí,2023-08-29,No,
DOC-02620,SIN-0879,Informe Perito,Sí,Sí,2023-03-19,No,
DOC-02621,SIN-0879,Denuncia Policial,Sí,Sí,2023-03-22,No,
DOC-02622,SIN-0879,Factura Taller,Sí,Sí,2023-03-27,No,
DOC-02623,SIN-0880,Informe Bomberos,Sí,Sí,2023-08-15,No,
DOC-02624,SIN-0880,Acta Policial,Sí,Sí,2023-08-03,No,
DOC-02625,SIN-0880,Factura Reparación,Sí,Sí,2023-08-02,No,
DOC-02626,SIN-0880,Fotos Daño,Sí,Sí,2023-08-10,No,
DOC-02627,SIN-0881,Denuncia Policial,Sí,Sí,2023-03-10,No,
DOC-02628,SIN-0881,Copia Matrícula,Sí,Sí,2023-02-24,No,
DOC-02629,SIN-0881,Fotos Daño,Sí,Sí,2023-03-09,No,
DOC-02630,SIN-0882,Copia Licencia,Sí,Sí,2025-02-22,No,
DOC-02631,SIN-0882,Copia Matrícula,Sí,Sí,2025-02-25,No,
DOC-02632,SIN-0882,Factura Taller,Sí,Sí,2025-02-16,No,
DOC-02633,SIN-0883,Denuncia Policial,No,No,,No,Documento no entregado por el asegurado
DOC-02634,SIN-0883,Factura Taller,Sí,Sí,2023-04-23,No,
DOC-02635,SIN-0883,Copia Matrícula,No,No,,No,Documento no entregado por el asegurado
DOC-02636,SIN-0883,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-02637,SIN-0884,Informe Médico,Sí,Sí,2024-02-17,No,
DOC-02638,SIN-0884,Recetas Médicas,Sí,Sí,2024-02-19,No,
DOC-02639,SIN-0885,Informe Perito,Sí,Sí,2023-05-06,No,
DOC-02640,SIN-0885,Copia Licencia,Sí,Sí,2023-05-10,No,
DOC-02641,SIN-0885,Fotos Daño,Sí,Sí,2023-05-08,No,
DOC-02642,SIN-0886,Copia Licencia,Sí,Sí,2023-12-01,No,
DOC-02643,SIN-0886,Factura Taller,Sí,Sí,2023-11-24,No,
DOC-02644,SIN-0887,Copia Licencia,Sí,Sí,2025-01-10,No,
DOC-02645,SIN-0887,Fotos Daño,Sí,Sí,2025-01-11,No,
DOC-02646,SIN-0888,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-02647,SIN-0888,Fotos Daño,No,No,,No,Documento no entregado por el asegurado
DOC-02648,SIN-0889,Factura Reparación,Sí,Sí,2024-03-04,No,
DOC-02649,SIN-0889,Fotos Daño,Sí,Sí,2024-03-13,No,
DOC-02650,SIN-0889,Informe Bomberos,Sí,Sí,2024-03-10,No,
DOC-02651,SIN-0890,Informe Médico,Sí,Sí,2023-06-12,No,
DOC-02652,SIN-0890,Recetas Médicas,Sí,Sí,2023-06-04,No,
DOC-02653,SIN-0891,Fotos Daño,Sí,Sí,2023-04-06,No,
DOC-02654,SIN-0891,Denuncia Policial,Sí,Sí,2023-04-01,No,
DOC-02655,SIN-0892,Denuncia Policial,Sí,Sí,2024-11-17,No,
DOC-02656,SIN-0892,Fotos Daño,Sí,Sí,2024-11-17,No,
DOC-02657,SIN-0893,Copia Licencia,Sí,Sí,2024-02-01,No,
DOC-02658,SIN-0893,Factura Taller,Sí,Sí,2024-02-01,No,
DOC-02659,SIN-0894,Informe Perito,Sí,Sí,2024-10-17,No,
DOC-02660,SIN-0894,Fotos Daño,Sí,Sí,2024-10-09,No,
DOC-02661,SIN-0894,Copia Matrícula,Sí,Sí,2024-10-16,No,
DOC-02662,SIN-0894,Copia Licencia,Sí,Sí,2024-10-09,No,
DOC-02663,SIN-0895,Factura Reparación,Sí,Sí,2023-10-24,No,
DOC-02664,SIN-0895,Inventario Bienes,Sí,Sí,2023-10-24,No,
DOC-02665,SIN-0895,Fotos Daño,Sí,Sí,2023-10-23,No,
DOC-02666,SIN-0896,Resultados Exámenes,Sí,Sí,2023-02-22,No,
DOC-02667,SIN-0896,Recetas Médicas,Sí,Sí,2023-02-20,No,
DOC-02668,SIN-0896,Factura Hospital,Sí,Sí,2023-02-28,No,
DOC-02669,SIN-0897,Informe Perito,Sí,Sí,2024-02-26,No,
DOC-02670,SIN-0897,Fotos Daño,Sí,Sí,2024-02-28,No,
DOC-02671,SIN-0897,Denuncia Policial,Sí,Sí,2024-02-23,No,
DOC-02672,SIN-0898,Factura Taller,Sí,Sí,2025-01-16,No,
DOC-02673,SIN-0898,Fotos Daño,Sí,Sí,2025-01-14,No,
DOC-02674,SIN-0898,Denuncia Policial,Sí,Sí,2025-01-14,No,
DOC-02675,SIN-0899,Copia Matrícula,Sí,Sí,2023-09-29,No,
DOC-02676,SIN-0899,Factura Taller,Sí,Sí,2023-09-29,No,
DOC-02677,SIN-0899,Informe Perito,Sí,Sí,2023-10-01,No,
DOC-02678,SIN-0899,Fotos Daño,Sí,Sí,2023-10-06,No,
DOC-02679,SIN-0900,Informe Médico,Sí,Sí,2023-04-24,No,
DOC-02680,SIN-0900,Recetas Médicas,Sí,Sí,2023-04-21,No,
DOC-02681,SIN-0900,Factura Hospital,Sí,Sí,2023-04-24,No,
DOC-02682,SIN-0900,Resultados Exámenes,Sí,Sí,2023-04-30,No,
DOC-02683,SIN-0901,Informe Técnico,Sí,Sí,2024-08-24,No,
DOC-02684,SIN-0901,Acta Policial,Sí,Sí,2024-08-25,No,
DOC-02685,SIN-0902,Fotos Daño,No,No,,No,Documento no entregado por el asegurado
DOC-02686,SIN-0902,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-02687,SIN-0902,Copia Matrícula,Sí,Sí,2024-09-26,No,
DOC-02688,SIN-0902,Denuncia Policial,Sí,Sí,2024-10-02,No,
DOC-02689,SIN-0903,Factura Hospital,Sí,Sí,2024-12-10,No,
DOC-02690,SIN-0903,Resultados Exámenes,Sí,Sí,2024-12-11,No,
DOC-02691,SIN-0904,Informe Técnico,Sí,Sí,2024-07-15,No,
DOC-02692,SIN-0904,Factura Equipo,Sí,Sí,2024-07-14,No,
DOC-02693,SIN-0904,Fotos Daño,Sí,Sí,2024-07-12,No,
DOC-02694,SIN-0904,Cotización Reparación,Sí,Sí,2024-07-21,No,
DOC-02695,SIN-0905,Denuncia Policial,Sí,Sí,2023-02-09,No,
DOC-02696,SIN-0905,Factura Taller,Sí,Sí,2023-02-18,No,
DOC-02697,SIN-0906,Informe Perito,Sí,Sí,2020-05-27,No,
DOC-02698,SIN-0906,Copia Licencia,Sí,Sí,2020-05-27,No,
DOC-02699,SIN-0906,Fotos Daño,Sí,Sí,2020-05-18,No,
DOC-02700,SIN-0906,Copia Matrícula,Sí,Sí,2020-06-01,No,
DOC-02701,SIN-0907,Póliza Original,Sí,Sí,2025-01-06,No,
DOC-02702,SIN-0907,Acta de Defunción,Sí,Sí,2025-01-07,No,
DOC-02703,SIN-0908,Inventario Bienes,Sí,Sí,2023-02-28,No,
DOC-02704,SIN-0908,Acta Policial,Sí,Sí,2023-02-25,No,
DOC-02705,SIN-0908,Informe Bomberos,Sí,Sí,2023-03-03,No,
DOC-02706,SIN-0909,Factura Taller,Sí,Sí,2024-07-14,No,
DOC-02707,SIN-0909,Fotos Daño,Sí,Sí,2024-07-09,No,
DOC-02708,SIN-0909,Informe Perito,Sí,Sí,2024-07-04,No,
DOC-02709,SIN-0909,Copia Licencia,Sí,Sí,2024-07-08,No,
DOC-02710,SIN-0910,Denuncia Policial,Sí,Sí,2025-03-23,No,
DOC-02711,SIN-0910,Informe Perito,Sí,Sí,2025-03-20,No,
DOC-02712,SIN-0910,Copia Licencia,Sí,Sí,2025-03-22,No,
DOC-02713,SIN-0910,Fotos Daño,Sí,Sí,2025-03-25,No,
DOC-02714,SIN-0911,Fotos Daño,Sí,Sí,2020-12-24,No,
DOC-02715,SIN-0911,Copia Licencia,Sí,Sí,2020-12-26,No,
DOC-02716,SIN-0911,Copia Matrícula,Sí,Sí,2020-12-22,No,
DOC-02717,SIN-0912,Informe Médico,Sí,Sí,2024-07-22,No,
DOC-02718,SIN-0912,Copia Cédula Beneficiario,Sí,Sí,2024-07-31,No,
DOC-02719,SIN-0912,Acta de Defunción,Sí,Sí,2024-07-27,No,
DOC-02720,SIN-0912,Póliza Original,Sí,Sí,2024-07-24,No,
DOC-02721,SIN-0913,Factura Taller,Sí,Sí,2023-08-10,No,
DOC-02722,SIN-0913,Fotos Daño,Sí,Sí,2023-08-07,No,
DOC-02723,SIN-0913,Denuncia Policial,Sí,Sí,2023-08-08,No,
DOC-02724,SIN-0914,Copia Cédula Beneficiario,Sí,Sí,2024-05-11,No,
DOC-02725,SIN-0914,Informe Médico,Sí,Sí,2024-05-01,No,
DOC-02726,SIN-0914,Acta de Defunción,Sí,Sí,2024-04-29,No,
DOC-02727,SIN-0915,Informe Perito,Sí,Sí,2023-06-06,No,
DOC-02728,SIN-0915,Copia Licencia,Sí,Sí,2023-06-20,No,
DOC-02729,SIN-0915,Copia Matrícula,Sí,Sí,2023-06-08,No,
DOC-02730,SIN-0915,Fotos Daño,Sí,Sí,2023-06-14,No,
DOC-02731,SIN-0916,Resultados Exámenes,Sí,Sí,2021-02-09,No,
DOC-02732,SIN-0916,Historia Clínica,Sí,Sí,2021-02-15,No,
DOC-02733,SIN-0916,Factura Hospital,Sí,Sí,2021-02-12,No,
DOC-02734,SIN-0916,Informe Médico,Sí,Sí,2021-02-09,No,
DOC-02735,SIN-0917,Fotos Daño,No,No,,No,Documento no entregado por el asegurado
DOC-02736,SIN-0917,Copia Matrícula,No,No,,No,Documento no entregado por el asegurado
DOC-02737,SIN-0918,Acta Policial,Sí,Sí,2024-09-29,No,
DOC-02738,SIN-0918,Cotización Reparación,Sí,Sí,2024-09-26,No,
DOC-02739,SIN-0919,Cotización Reparación,Sí,Sí,2023-09-23,No,
DOC-02740,SIN-0919,Acta Policial,Sí,Sí,2023-09-27,No,
DOC-02741,SIN-0919,Fotos Daño,Sí,Sí,2023-09-14,No,
DOC-02742,SIN-0919,Informe Técnico,Sí,Sí,2023-09-22,No,
DOC-02743,SIN-0920,Copia Matrícula,Sí,Sí,2024-05-15,No,
DOC-02744,SIN-0920,Fotos Daño,Sí,Sí,2024-05-20,No,
DOC-02745,SIN-0920,Factura Taller,Sí,Sí,2024-05-07,No,
DOC-02746,SIN-0921,Denuncia Policial,No,No,,No,Documento no entregado por el asegurado
DOC-02747,SIN-0921,Copia Matrícula,Sí,Sí,2024-07-28,No,
DOC-02748,SIN-0921,Factura Taller,Sí,Sí,2024-07-23,No,
DOC-02749,SIN-0922,Copia Cédula Beneficiario,Sí,Sí,2025-02-11,No,
DOC-02750,SIN-0922,Informe Médico,Sí,Sí,2025-02-14,No,
DOC-02751,SIN-0923,Informe Técnico,Sí,Sí,2020-05-25,No,
DOC-02752,SIN-0923,Acta Policial,Sí,Sí,2020-05-20,No,
DOC-02753,SIN-0923,Factura Equipo,Sí,Sí,2020-05-23,No,
DOC-02754,SIN-0924,Informe Perito,No,No,2024-05-18,Sí,Fecha de factura anterior a la fecha del siniestro
DOC-02755,SIN-0924,Copia Licencia,No,No,2024-07-05,Sí,Sello del proveedor no reconocido
DOC-02756,SIN-0924,Factura Taller,Sí,Sí,2024-05-27,Sí,Fecha de factura anterior a la fecha del siniestro
DOC-02757,SIN-0925,Informe Bomberos,Sí,Sí,2025-03-06,No,
DOC-02758,SIN-0925,Factura Reparación,Sí,Sí,2025-03-19,No,
DOC-02759,SIN-0925,Fotos Daño,Sí,Sí,2025-03-09,No,
DOC-02760,SIN-0926,Denuncia Policial,Sí,Sí,2023-05-14,No,
DOC-02761,SIN-0926,Factura Taller,Sí,Sí,2023-05-08,No,
DOC-02762,SIN-0926,Fotos Daño,Sí,Sí,2023-05-14,No,
DOC-02763,SIN-0927,Factura Taller,Sí,Sí,2023-08-19,No,
DOC-02764,SIN-0927,Informe Perito,Sí,Sí,2023-08-21,No,
DOC-02765,SIN-0928,Copia Matrícula,Sí,Sí,2023-01-15,No,
DOC-02766,SIN-0928,Denuncia Policial,Sí,Sí,2023-01-17,No,
DOC-02767,SIN-0928,Copia Licencia,No,No,,No,Documento no entregado por el asegurado
DOC-02768,SIN-0928,Informe Perito,Sí,Sí,2023-01-15,No,
DOC-02769,SIN-0929,Denuncia Policial,Sí,Sí,2024-01-18,No,
DOC-02770,SIN-0929,Factura Taller,Sí,Sí,2024-01-24,Sí,Valores en factura no coinciden con el informe del perito
DOC-02771,SIN-0930,Fotos Daño,Sí,Sí,2024-04-17,No,
DOC-02772,SIN-0930,Copia Matrícula,Sí,Sí,2024-04-18,No,
DOC-02773,SIN-0930,Copia Licencia,Sí,Sí,2024-04-10,No,
DOC-02774,SIN-0931,Fotos Daño,Sí,Sí,2023-10-12,No,
DOC-02775,SIN-0931,Factura Taller,Sí,Sí,2023-10-07,No,
DOC-02776,SIN-0931,Denuncia Policial,Sí,Sí,2023-10-01,No,
DOC-02777,SIN-0931,Copia Matrícula,Sí,Sí,2023-10-08,No,
DOC-02778,SIN-0932,Factura Taller,Sí,Sí,2025-02-09,No,
DOC-02779,SIN-0932,Fotos Daño,Sí,Sí,2025-02-05,No,
DOC-02780,SIN-0932,Copia Matrícula,Sí,Sí,2025-02-09,No,
DOC-02781,SIN-0933,Fotos Daño,Sí,Sí,2023-07-12,No,
DOC-02782,SIN-0933,Denuncia Policial,Sí,Sí,2023-07-03,No,
DOC-02783,SIN-0933,Copia Licencia,Sí,Sí,2023-07-12,No,
DOC-02784,SIN-0933,Copia Matrícula,Sí,Sí,2023-07-08,No,
DOC-02785,SIN-0934,Informe Médico,Sí,Sí,2024-04-18,No,
DOC-02786,SIN-0934,Copia Cédula Beneficiario,Sí,Sí,2024-04-15,No,
DOC-02787,SIN-0934,Acta de Defunción,Sí,Sí,2024-04-18,No,
DOC-02788,SIN-0935,Póliza Original,Sí,Sí,2023-07-25,No,
DOC-02789,SIN-0935,Acta de Defunción,Sí,Sí,2023-07-31,No,
DOC-02790,SIN-0936,Resultados Exámenes,Sí,Sí,2024-03-19,No,
DOC-02791,SIN-0936,Recetas Médicas,Sí,Sí,2024-03-14,No,
DOC-02792,SIN-0936,Factura Hospital,Sí,Sí,2024-03-16,No,
DOC-02793,SIN-0936,Informe Médico,Sí,Sí,2024-03-16,No,
DOC-02794,SIN-0937,Copia Cédula Beneficiario,Sí,Sí,2023-06-20,No,
DOC-02795,SIN-0937,Póliza Original,Sí,Sí,2023-06-13,No,
DOC-02796,SIN-0937,Informe Médico,Sí,Sí,2023-06-25,No,
DOC-02797,SIN-0938,Factura Taller,Sí,Sí,2024-07-02,No,
DOC-02798,SIN-0938,Fotos Daño,Sí,Sí,2024-07-10,No,
DOC-02799,SIN-0938,Informe Perito,Sí,Sí,2024-07-01,No,
DOC-02800,SIN-0939,Resultados Exámenes,Sí,Sí,2023-06-04,No,
DOC-02801,SIN-0939,Historia Clínica,Sí,Sí,2023-06-05,No,
DOC-02802,SIN-0939,Factura Hospital,Sí,Sí,2023-06-04,No,
DOC-02803,SIN-0940,Póliza Original,Sí,Sí,2022-09-28,No,
DOC-02804,SIN-0940,Informe Médico,Sí,Sí,2022-09-22,No,
DOC-02805,SIN-0940,Acta de Defunción,Sí,Sí,2022-09-24,No,
DOC-02806,SIN-0940,Copia Cédula Beneficiario,Sí,Sí,2022-09-14,No,
DOC-02807,SIN-0941,Copia Licencia,Sí,Sí,2024-02-28,No,
DOC-02808,SIN-0941,Factura Taller,Sí,Sí,2024-02-23,No,
DOC-02809,SIN-0942,Factura Hospital,Sí,Sí,2023-02-16,No,
DOC-02810,SIN-0942,Historia Clínica,Sí,Sí,2023-01-07,Sí,Fecha de factura anterior a la fecha del siniestro
DOC-02811,SIN-0942,Recetas Médicas,No,No,2023-01-11,Sí,Fecha de factura anterior a la fecha del siniestro
DOC-02812,SIN-0942,Informe Médico,Sí,Sí,2023-02-22,Sí,Documento ilegible en secciones clave
DOC-02813,SIN-0943,Acta de Defunción,Sí,Sí,2023-08-13,No,
DOC-02814,SIN-0943,Póliza Original,Sí,Sí,2023-08-06,No,
DOC-02815,SIN-0943,Copia Cédula Beneficiario,Sí,Sí,2023-08-18,No,
DOC-02816,SIN-0944,Factura Taller,Sí,Sí,2024-10-08,No,
DOC-02817,SIN-0944,Denuncia Policial,Sí,Sí,2024-10-10,No,
DOC-02818,SIN-0945,Factura Reparación,Sí,Sí,2023-04-25,No,
DOC-02819,SIN-0945,Fotos Daño,Sí,Sí,2023-05-05,No,
DOC-02820,SIN-0945,Informe Bomberos,Sí,Sí,2023-04-22,No,
DOC-02821,SIN-0946,Póliza Original,Sí,Sí,2025-05-09,No,
DOC-02822,SIN-0946,Informe Médico,Sí,Sí,2025-05-10,No,
DOC-02823,SIN-0946,Copia Cédula Beneficiario,Sí,Sí,2025-04-30,No,
DOC-02824,SIN-0947,Recetas Médicas,Sí,Sí,2023-09-12,Sí,Documento ilegible en secciones clave
DOC-02825,SIN-0947,Resultados Exámenes,Sí,Sí,2023-09-01,Sí,Valores en factura no coinciden con el informe del perito
DOC-02826,SIN-0947,Informe Médico,No,No,2023-09-13,Sí,Fecha de emisión posterior a la fecha de reporte
DOC-02827,SIN-0948,Factura Taller,Sí,Sí,2023-08-11,No,
DOC-02828,SIN-0948,Denuncia Policial,Sí,Sí,2023-08-07,No,
DOC-02829,SIN-0948,Copia Matrícula,Sí,Sí,2023-08-07,No,
DOC-02830,SIN-0949,Acta Policial,Sí,Sí,2025-02-28,No,
DOC-02831,SIN-0949,Cotización Reparación,Sí,Sí,2025-03-05,No,
DOC-02832,SIN-0949,Informe Técnico,Sí,Sí,2025-03-12,No,
DOC-02833,SIN-0950,Informe Técnico,No,No,,No,Documento no entregado por el asegurado
DOC-02834,SIN-0950,Fotos Daño,No,No,,No,Documento no entregado por el asegurado
DOC-02835,SIN-0950,Factura Equipo,No,No,,No,Documento no entregado por el asegurado
DOC-02836,SIN-0950,Cotización Reparación,Sí,Sí,2023-08-31,No,
DOC-02837,SIN-0951,Factura Reparación,Sí,Sí,2024-05-01,No,
DOC-02838,SIN-0951,Inventario Bienes,Sí,Sí,2024-04-30,No,
DOC-02839,SIN-0951,Fotos Daño,Sí,Sí,2024-05-08,No,
DOC-02840,SIN-0952,Factura Taller,Sí,Sí,2024-09-01,No,
DOC-02841,SIN-0952,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-02842,SIN-0953,Informe Perito,Sí,Sí,2024-05-15,No,
DOC-02843,SIN-0953,Fotos Daño,Sí,Sí,2024-05-26,No,
DOC-02844,SIN-0953,Denuncia Policial,Sí,Sí,2024-05-23,No,
DOC-02845,SIN-0954,Factura Hospital,Sí,Sí,2024-08-23,No,
DOC-02846,SIN-0954,Historia Clínica,Sí,Sí,2024-08-18,No,
DOC-02847,SIN-0955,Factura Hospital,Sí,Sí,2023-12-14,No,
DOC-02848,SIN-0955,Recetas Médicas,Sí,Sí,2023-12-20,No,
DOC-02849,SIN-0955,Resultados Exámenes,Sí,Sí,2023-12-10,No,
DOC-02850,SIN-0956,Inventario Bienes,Sí,Sí,2023-06-05,No,
DOC-02851,SIN-0956,Factura Reparación,Sí,Sí,2023-06-02,No,
DOC-02852,SIN-0957,Informe Médico,Sí,Sí,2024-07-16,No,
DOC-02853,SIN-0957,Historia Clínica,No,No,,No,Documento no entregado por el asegurado
DOC-02854,SIN-0957,Recetas Médicas,Sí,Sí,2024-07-26,No,
DOC-02855,SIN-0957,Resultados Exámenes,No,No,,No,Documento no entregado por el asegurado
DOC-02856,SIN-0958,Fotos Daño,Sí,Sí,2024-10-29,No,
DOC-02857,SIN-0958,Factura Taller,Sí,Sí,2024-10-19,No,
DOC-02858,SIN-0958,Copia Licencia,Sí,Sí,2024-10-26,No,
DOC-02859,SIN-0958,Informe Perito,Sí,Sí,2024-10-30,No,
DOC-02860,SIN-0959,Informe Médico,Sí,Sí,2024-06-24,No,
DOC-02861,SIN-0959,Factura Hospital,Sí,Sí,2024-06-20,No,
DOC-02862,SIN-0959,Historia Clínica,Sí,Sí,2024-06-25,No,
DOC-02863,SIN-0959,Recetas Médicas,Sí,Sí,2024-06-18,No,
DOC-02864,SIN-0960,Informe Médico,Sí,Sí,2024-06-20,No,
DOC-02865,SIN-0960,Copia Cédula Beneficiario,Sí,Sí,2024-06-12,No,
DOC-02866,SIN-0961,Fotos Daño,Sí,Sí,2023-04-29,No,
DOC-02867,SIN-0961,Informe Perito,Sí,Sí,2023-04-21,No,
DOC-02868,SIN-0962,Copia Licencia,Sí,Sí,2023-10-30,No,
DOC-02869,SIN-0962,Informe Perito,Sí,Sí,2023-11-02,No,
DOC-02870,SIN-0962,Denuncia Policial,Sí,Sí,2023-10-27,No,
DOC-02871,SIN-0962,Factura Taller,Sí,Sí,2023-11-02,No,
DOC-02872,SIN-0963,Fotos Daño,Sí,Sí,2023-07-25,No,
DOC-02873,SIN-0963,Factura Equipo,Sí,Sí,2023-07-18,No,
DOC-02874,SIN-0964,Informe Perito,No,No,2024-10-13,Sí,Documento ilegible en secciones clave
DOC-02875,SIN-0964,Copia Licencia,No,No,2024-09-27,Sí,Documento ilegible en secciones clave
DOC-02876,SIN-0964,Fotos Daño,No,No,,No,Documento no entregado por el asegurado
DOC-02877,SIN-0964,Copia Matrícula,No,No,2024-10-14,Sí,Valores en factura no coinciden con el informe del perito
DOC-02878,SIN-0965,Factura Taller,Sí,Sí,2024-05-10,No,
DOC-02879,SIN-0965,Informe Perito,Sí,Sí,2024-04-28,No,
DOC-02880,SIN-0965,Copia Licencia,Sí,Sí,2024-05-01,No,
DOC-02881,SIN-0966,Informe Perito,Sí,Sí,2023-07-01,No,
DOC-02882,SIN-0966,Copia Matrícula,Sí,Sí,2023-07-03,No,
DOC-02883,SIN-0967,Informe Médico,Sí,Sí,2023-10-07,No,
DOC-02884,SIN-0967,Copia Cédula Beneficiario,Sí,Sí,2023-10-17,No,
DOC-02885,SIN-0967,Póliza Original,Sí,Sí,2023-10-16,No,
DOC-02886,SIN-0968,Acta de Defunción,No,No,,No,Documento no entregado por el asegurado
DOC-02887,SIN-0968,Copia Cédula Beneficiario,No,No,,No,Documento no entregado por el asegurado
DOC-02888,SIN-0969,Factura Hospital,Sí,Sí,2024-07-13,No,
DOC-02889,SIN-0969,Informe Médico,Sí,Sí,2024-07-09,No,
DOC-02890,SIN-0970,Acta Policial,Sí,Sí,2024-04-11,No,
DOC-02891,SIN-0970,Cotización Reparación,Sí,Sí,2024-04-08,No,
DOC-02892,SIN-0971,Factura Hospital,Sí,Sí,2024-07-21,No,
DOC-02893,SIN-0971,Informe Médico,Sí,Sí,2024-07-30,No,
DOC-02894,SIN-0971,Recetas Médicas,Sí,Sí,2024-07-22,No,
DOC-02895,SIN-0972,Factura Reparación,Sí,Sí,2024-06-24,No,
DOC-02896,SIN-0972,Inventario Bienes,No,No,,No,Documento no entregado por el asegurado
DOC-02897,SIN-0972,Fotos Daño,Sí,Sí,2024-07-04,No,
DOC-02898,SIN-0972,Informe Bomberos,Sí,Sí,2024-07-03,No,
DOC-02899,SIN-0973,Póliza Original,Sí,Sí,2023-05-13,No,
DOC-02900,SIN-0973,Acta de Defunción,Sí,Sí,2023-05-11,No,
DOC-02901,SIN-0973,Informe Médico,Sí,Sí,2023-05-09,No,
DOC-02902,SIN-0974,Historia Clínica,Sí,Sí,2024-11-29,No,
DOC-02903,SIN-0974,Recetas Médicas,Sí,Sí,2024-11-21,No,
DOC-02904,SIN-0974,Resultados Exámenes,Sí,Sí,2024-12-01,No,
DOC-02905,SIN-0975,Resultados Exámenes,Sí,Sí,2024-08-23,No,
DOC-02906,SIN-0975,Factura Hospital,Sí,Sí,2024-08-23,No,
DOC-02907,SIN-0976,Factura Hospital,Sí,Sí,2024-08-26,No,
DOC-02908,SIN-0976,Informe Médico,Sí,Sí,2024-08-27,No,
DOC-02909,SIN-0976,Recetas Médicas,Sí,Sí,2024-08-22,No,
DOC-02910,SIN-0977,Resultados Exámenes,Sí,Sí,2023-04-07,No,
DOC-02911,SIN-0977,Historia Clínica,Sí,Sí,2023-04-02,No,
DOC-02912,SIN-0978,Fotos Daño,Sí,Sí,2023-05-20,No,
DOC-02913,SIN-0978,Copia Matrícula,Sí,Sí,2023-05-07,No,
DOC-02914,SIN-0978,Factura Taller,Sí,Sí,2023-05-17,No,
DOC-02915,SIN-0978,Informe Perito,Sí,Sí,2023-05-20,No,
DOC-02916,SIN-0979,Fotos Daño,Sí,Sí,2024-06-15,No,
DOC-02917,SIN-0979,Acta Policial,No,No,,No,Documento no entregado por el asegurado
DOC-02918,SIN-0979,Informe Bomberos,Sí,Sí,2024-06-15,No,
DOC-02919,SIN-0979,Inventario Bienes,Sí,Sí,2024-06-13,No,
DOC-02920,SIN-0980,Copia Licencia,Sí,Sí,2024-08-10,No,
DOC-02921,SIN-0980,Copia Matrícula,Sí,Sí,2024-08-16,No,
DOC-02922,SIN-0980,Informe Perito,Sí,Sí,2024-08-16,No,
DOC-02923,SIN-0981,Copia Licencia,Sí,Sí,2020-10-16,No,
DOC-02924,SIN-0981,Denuncia Policial,Sí,Sí,2020-10-24,No,
DOC-02925,SIN-0981,Fotos Daño,Sí,Sí,2020-10-17,No,
DOC-02926,SIN-0981,Factura Taller,Sí,Sí,2020-10-13,No,
DOC-02927,SIN-0982,Informe Perito,Sí,Sí,2023-02-20,No,
DOC-02928,SIN-0982,Fotos Daño,Sí,Sí,2023-02-09,No,
DOC-02929,SIN-0982,Copia Matrícula,Sí,Sí,2023-02-20,No,
DOC-02930,SIN-0982,Denuncia Policial,Sí,Sí,2023-02-08,No,
DOC-02931,SIN-0983,Denuncia Policial,Sí,Sí,2024-08-26,No,
DOC-02932,SIN-0983,Copia Matrícula,Sí,Sí,2024-08-29,No,
DOC-02933,SIN-0983,Fotos Daño,Sí,Sí,2024-08-28,No,
DOC-02934,SIN-0984,Denuncia Policial,Sí,Sí,2025-03-14,No,
